pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"LD3 7BF","LD3  7BF","LD3 7BF","200512","","0","305590","0227961","1","W00002635","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000493","W02000113","W35001381","W11000024","W37000173","W38999999","E1","5B2",51.942111,-3.374854,"W99999999","W99999999","W15000004",1705,"W99999999","W99999999"
"LD3 7BG","LD3  7BG","LD3 7BG","198001","","0","304724","0228406","1","W00002632","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5A3",51.945963,-3.387572,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BH","LD3  7BH","LD3 7BH","201310","","0","304557","0228554","1","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.947265,-3.390042,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BJ","LD3  7BJ","LD3 7BJ","198001","","0","307504","0225679","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.921922,-3.346404,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7BL","LD3  7BL","LD3 7BL","198001","","0","304747","0228462","1","W00002632","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5A3",51.946471,-3.387253,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BN","LD3  7BN","LD3 7BN","198001","","0","304716","0228456","1","W00002632","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5A3",51.946411,-3.387702,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BP","LD3  7BP","LD3 7BP","198001","201303","1","304690","0228449","1","W00002632","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5A3",51.946344,-3.388079,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BQ","LD3  7BQ","LD3 7BQ","198001","","0","307606","0225335","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.918847,-3.344829,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7BS","LD3  7BS","LD3 7BS","199301","","0","307971","0226268","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.927294,-3.339773,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7BT","LD3  7BT","LD3 7BT","198001","199412","1","304700","0228400","8","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.945905,-3.387919,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BU","LD3  7BU","LD3 7BU","198001","","0","304854","0228548","1","W00002632","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5A3",51.947262,-3.385721,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BW","LD3  7BW","LD3 7BW","198001","199501","1","304700","0228400","8","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.945905,-3.387919,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7BX","LD3  7BX","LD3 7BX","198001","","0","307552","0225733","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.922415,-3.345721,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7BY","LD3  7BY","LD3 7BY","198001","","0","305082","0228535","1","W00002627","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000493","W02000113","W35001381","W11000024","W37000173","W38999999","D1","1B3",51.947184,-3.382401,"W99999999","W99999999","W15000004",1705,"W99999999","W99999999"
"LD3 7BZ","LD3  7BZ","LD3 7BZ","198001","","0","307634","0225833","1","W00002645","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1A3",51.923328,-3.344556,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7DA","LD3  7DA","LD3 7DA","200310","","0","304627","0228603","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.947717,-3.389038,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DB","LD3  7DB","LD3 7DB","199507","","0","305230","0228350","1","W00002627","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000493","W02000113","W35001381","W11000024","W37000173","W38999999","D1","1B3",51.945547,-3.380197,"W99999999","W99999999","W15000004",1705,"W99999999","W99999999"
"LD3 7DD","LD3  7DD","LD3 7DD","199512","","0","304646","0228309","1","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.945085,-3.388689,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DE","LD3  7DE","LD3 7DE","199712","","1","304550","0228179","1","W00002636","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5B2",51.943893,-3.390040,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
