pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"PH1 1SX","PH1  1SX","PH1 1SX","199402","","0","308369","0723523","1","S00127242","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011905","S02002233","S34002240","S03000040","S99999999","S99999999","2","6B4",56.395051,-3.485999,"S99999999","S99999999","S23000009",6316,"S99999999","S99999999"
"PH1 1SY","PH1  1SY","PH1 1SY","199402","","0","308276","0723593","1","S00127245","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011905","S02002233","S34002240","S03000040","S99999999","S99999999","2","6A2",56.395661,-3.487529,"S99999999","S99999999","S23000009",6316,"S99999999","S99999999"
"PH1 1SZ","PH1  1SZ","PH1 1SZ","199806","","0","308494","0723507","1","S00127239","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011904","S02002233","S34002361","S03000040","S99999999","S99999999","2","6A4",56.394931,-3.483969,"S99999999","S99999999","S23000009",6260,"S99999999","S99999999"
"PH1 1TA","PH1  1TA","PH1 1TA","199512","","0","308349","0723661","1","S00127242","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011905","S02002233","S34002240","S03000040","S99999999","S99999999","2","6B4",56.396286,-3.486371,"S99999999","S99999999","S23000009",6316,"S99999999","S99999999"
"PH1 1TB","PH1  1TB","PH1 1TB","200210","","0","308496","0723707","1","S00127243","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011905","S02002233","S34002361","S03000040","S99999999","S99999999","2","6A2",56.396728,-3.484007,"S99999999","S99999999","S23000009",6316,"S99999999","S99999999"
"PH1 1TD","PH1  1TD","PH1 1TD","200604","","0","299298","0722583","1","S00127105","S99999999","S99999999","S12000048","S13003071","S08000027","S99999999","S92000003","S99999999","S14000050","S15000001","S09000005","S22000074","S03000040","S31000354","S99999999","S01011872","S02002227","S34002268","S03000040","S99999999","S99999999","6","1A3",56.384762,-3.632521,"S99999999","S99999999","S23000009",4800,"S99999999","S99999999"
"PH1 1TE","PH1  1TE","PH1 1TE","200806","","0","299142","0722568","1","S00127105","S99999999","S99999999","S12000048","S13003071","S08000027","S99999999","S92000003","S99999999","S14000050","S15000001","S09000005","S22000074","S03000040","S31000354","S99999999","S01011872","S02002227","S34002268","S03000040","S99999999","S99999999","6","1A3",56.384594,-3.635041,"S99999999","S99999999","S23000009",4800,"S99999999","S99999999"
"PH1 1TG","PH1  1TG","PH1 1TG","201002","","0","299268","0722680","1","S00127105","S99999999","S99999999","S12000048","S13003071","S08000027","S99999999","S92000003","S99999999","S14000050","S15000001","S09000005","S22000074","S03000040","S31000354","S99999999","S01011872","S02002227","S34002268","S03000040","S99999999","S99999999","6","1A3",56.385626,-3.633044,"S99999999","S99999999","S23000009",4800,"S99999999","S99999999"
"PH1 1TH","PH1  1TH","PH1 1TH","200603","","0","299323","0722659","1","S00127105","S99999999","S99999999","S12000048","S13003071","S08000027","S99999999","S92000003","S99999999","S14000050","S15000001","S09000005","S22000074","S03000040","S31000354","S99999999","S01011872","S02002227","S34002268","S03000040","S99999999","S99999999","6","1A3",56.385449,-3.632146,"S99999999","S99999999","S23000009",4800,"S99999999","S99999999"
"PH1 1TJ","PH1  1TJ","PH1 1TJ","201101","","0","308264","0723022","1","S00127150","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000349","S99999999","S01011899","S02002232","S34002327","S03000040","S99999999","S99999999","2","6A2",56.390522,-3.487522,"S99999999","S99999999","S23000009",6288,"S99999999","S99999999"
"PH1 1TL","PH1  1TL","PH1 1TL","201501","","0","310714","0723762","1","S00127235","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000348","S99999999","S01011893","S02002231","S34002347","S03000040","S99999999","S99999999","2","7D1",56.397638,-3.448104,"S99999999","S99999999","S23000009",3415,"S99999999","S99999999"
"PH1 1WA","PH1  1WA","PH1 1WA","200005","200007","0","311681","0721813","8","S00127302","S99999999","S99999999","S12000048","S13003074","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000351","S99999999","S01011891","S02002230","S34000572","S03000040","S99999999","S99999999","2","5B1",56.380324,-3.431788,"S99999999","S99999999","S23000009",2413,"S99999999","S99999999"
"PH1 1WB","PH1  1WB","PH1 1WB","199906","200009","1","309103","0723473","6","S00126489","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000345","S99999999","S01011903","S02002232","S34002240","S03000040","S99999999","S99999999","2","6A3",56.394743,-3.474095,"S99999999","S99999999","S23000009",6683,"S99999999","S99999999"
"PH1 1WD","PH1  1WD","PH1 1WD","200201","200203","1","311681","0721813","1","S00127302","S99999999","S99999999","S12000048","S13003074","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000351","S99999999","S01011891","S02002230","S34000572","S03000040","S99999999","S99999999","2","5B1",56.380324,-3.431788,"S99999999","S99999999","S23000009",2413,"S99999999","S99999999"
"PH1 1WE","PH1  1WE","PH1 1WE","200201","200203","1","311681","0721813","1","S00127302","S99999999","S99999999","S12000048","S13003074","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000351","S99999999","S01011891","S02002230","S34000572","S03000040","S99999999","S99999999","2","5B1",56.380324,-3.431788,"S99999999","S99999999","S23000009",2413,"S99999999","S99999999"
"PH1 1WF","PH1  1WF","PH1 1WF","200005","200007","0","311681","0721813","8","S00127302","S99999999","S99999999","S12000048","S13003074","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000351","S99999999","S01011891","S02002230","S34000572","S03000040","S99999999","S99999999","2","5B1",56.380324,-3.431788,"S99999999","S99999999","S23000009",2413,"S99999999","S99999999"
"PH1 1WH","PH1  1WH","PH1 1WH","200012","200203","1","311681","0721813","1","S00127302","S99999999","S99999999","S12000048","S13003074","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000351","S99999999","S01011891","S02002230","S34000572","S03000040","S99999999","S99999999","2","5B1",56.380324,-3.431788,"S99999999","S99999999","S23000009",2413,"S99999999","S99999999"
"PH1 1WL","PH1  1WL","PH1 1WL","200112","200403","1","311681","0721813","5","S00127302","S99999999","S99999999","S12000048","S13003074","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000351","S99999999","S01011891","S02002230","S34000572","S03000040","S99999999","S99999999","2","5B1",56.380324,-3.431788,"S99999999","S99999999","S23000009",2413,"S99999999","S99999999"
