pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"FK102TB","FK10 2TB","FK10 2TB","198001","200006","1","286155","0695092","1","S00095991","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","7C2",56.134917,-3.833416,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TD","FK10 2TD","FK10 2TD","200307","","0","286404","0694738","1","S00096212","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000076","S99999999","S01007414","S02001393","S34000740","S03000009","S99999999","S99999999","2","6A2",56.131798,-3.829261,"S99999999","S99999999","S23000009",5944,"S99999999","S99999999"
"FK102TE","FK10 2TE","FK10 2TE","198001","","0","286308","0695050","1","S00095991","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","7C2",56.134577,-3.830938,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TF","FK10 2TF","FK10 2TF","198001","","0","286201","0695134","1","S00095991","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000075","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","7C2",56.135305,-3.832695,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TG","FK10 2TG","FK10 2TG","200303","","0","286404","0695330","1","S00096165","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007417","S02001394","S34000753","S03000009","S99999999","S99999999","2","6B2",56.137114,-3.829514,"S99999999","S99999999","S23000009",5345,"S99999999","S99999999"
"FK102TH","FK10 2TH","FK10 2TH","198001","","0","286518","0694915","1","S00095990","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","8B2",56.133414,-3.827504,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TJ","FK10 2TJ","FK10 2TJ","198001","","0","286672","0694921","1","S00096225","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","8B2",56.133505,-3.825030,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TL","FK10 2TL","FK10 2TL","198001","","0","286430","0694950","1","S00095989","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","8B2",56.133708,-3.828934,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TN","FK10 2TN","FK10 2TN","198001","","0","286469","0694839","1","S00096227","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","8B2",56.132720,-3.828259,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
"FK102TP","FK10 2TP","FK10 2TP","198001","","0","286571","0694754","1","S00096226","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007415","S02001394","S34000753","S03000009","S99999999","S99999999","2","8A2",56.131981,-3.826583,"S99999999","S99999999","S23000009",1052,"S99999999","S99999999"
